Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),GDP per Capita (USD),Percentage GDP Health Expenditure,Unemployment (%),Urban Population,Population,Age Dependency Ratio (%),Life Expectancy
Belarus,BLR,2013,0.196204,0.698947,0.201185,2.946482,0.786034,4.059205,5.45542,37515.18629953356,14.569881852462704,4.225233043913706,1962311.038394013,2558202.812329555,38.76204682621333,80.21011721474287
Belarus,BLR,2014,0.19661,0.699151,0.204173,2.946829,0.785505,4.048315,5.436959,11563.326365644092,19.440289413229642,7.725805041874533,1119299.0971308963,1345661.6758238769,52.124297182329656,66.73998000841813
Belarus,BLR,2015,0.196995,0.699353,0.207219,2.947074,0.784656,4.038801,5.412366,44609.59960724294,8.055405459124437,12.442755674456365,2139270.327122332,3652071.0834200527,31.880273540684367,73.96508253258729
Belarus,BLR,2016,0.197347,0.699546,0.209343,2.947224,0.782788,4.030471,5.38101,17325.00168828977,3.1753334314741206,8.622880778309247,269985.47037158965,449296.785780031,37.359596864360924,66.70104726649669
Belarus,BLR,2017,0.19765,0.699677,0.210693,2.946932,0.779868,4.022226,5.342888,18784.710738675418,16.757303200412885,13.45393852664821,4866805.341238035,9543266.94843562,33.07484615595279,79.38237318184832
Belgium,BEL,2010,0.257307,0.945425,0.583341,5.205143,0.818987,4.101865,1.444568,35756.68553458273,7.211487795906115,12.037519121181036,8543696.699749384,13361157.870826688,61.27639555305407,72.93878871053776
Belgium,BEL,2011,0.257318,0.945468,0.586292,5.205096,0.817703,4.104088,1.445937,30061.59230666836,18.43601789646513,12.051028495294082,6926788.493829811,12229512.733462175,45.27029019383662,74.29901633597477
Belgium,BEL,2012,0.257358,0.945567,0.589313,5.205432,0.817808,4.106356,1.447709,38154.6129168525,5.514405374561284,9.611876703614163,6983474.045448911,9825916.839349162,50.07795417444763,69.82661252775604
Belgium,BEL,2013,0.257434,0.945767,0.592095,5.20626,0.818149,4.110062,1.450025,37377.8276132191,19.993992633939857,7.372959096745054,5170256.101199813,10201537.493444901,51.05987926855257,66.3106602397874
Belgium,BEL,2014,0.257537,0.946013,0.5951,5.207286,0.817974,4.110472,1.452881,24976.845759865162,5.3233061262382195,3.351164793819385,7518559.145731635,11210472.177273544,43.57874692728722,68.50573765620766
Belgium,BEL,2015,0.257675,0.946314,0.598318,5.208646,0.819489,4.110452,1.456476,31295.911532629067,17.00853531680666,10.916381605412106,5697355.368407967,9439293.29755118,48.35765489494208,65.06331625267194
Belgium,BEL,2016,0.257856,0.946706,0.600263,5.210451,0.821391,4.109551,1.460782,29933.665286693402,16.86896431128592,6.276115053683624,7646460.1126587195,9581174.214155437,48.89129958528367,80.69002213793088
Belgium,BEL,2017,0.258073,0.947159,0.603869,5.212645,0.823451,4.109186,1.465639,15668.720100814235,17.080693523149797,14.726022933321417,336458.4423172032,605490.2736747037,69.12373610005928,72.16796033749114
Belize,BLZ,2010,0.194231,0.879194,0.252078,4.54817,0.830888,2.839609,1.754348,45235.90803902866,13.265388593987533,3.0663404497147893,955387.0055984242,1857387.7832805165,45.376122475677974,81.72076421609258
Belize,BLZ,2011,0.194311,0.879462,0.253082,4.550472,0.829926,2.837923,1.755635,21933.86328520234,8.365479799469211,6.514011532778132,8598405.976289485,15675911.019691147,55.45083609771533,71.66496855070605
Belize,BLZ,2012,0.194412,0.879805,0.254422,4.553159,0.829463,2.838261,1.758207,27322.72896735893,3.6990933639561874,7.333202166133699,5567576.980475515,7580325.962833042,35.941702500252305,62.00199079879678
Belize,BLZ,2013,0.194513,0.880138,0.255011,4.555868,0.82949,2.838476,1.761766,20521.6457972636,2.2081246513138826,12.235464002679745,4429950.0498899985,5859531.706029327,45.9299606572553,66.94190644931207
Belize,BLZ,2014,0.194622,0.880507,0.256175,4.558857,0.83082,2.837371,1.766266,18466.190403956116,13.924204522348633,14.226434085649435,8231232.749458915,12533908.116276395,41.086115435479805,78.3233763756279
Belize,BLZ,2015,0.19473,0.880893,0.257195,4.562088,0.83255,2.837546,1.771524,42305.95950431684,17.686526602722402,8.294518636977813,8482518.438397868,15930591.127089947,46.04149613361347,63.98845848497369
Belize,BLZ,2016,0.194829,0.881266,0.258188,4.565311,0.832937,2.836835,1.777433,28390.76140952393,5.703711230527089,3.187478624774587,725743.4533337613,1324370.631735429,42.72668844011011,68.2055137532331
Belize,BLZ,2017,0.194922,0.881647,0.25871,4.568548,0.836792,2.838667,1.784013,27881.967041325664,7.8501837414472,5.362358414795692,8468998.874316886,13449168.087120298,62.52176451210725,69.53594738192079
Benin,BEN,2010,0.169359,0.638561,0.115932,2.898338,0.489122,3.623719,0.990274,20163.680689912195,3.565636091026876,4.035164769298084,8518085.225395525,12676414.001537902,45.01085845267713,80.30350947895555
Benin,BEN,2011,0.169458,0.638744,0.115905,2.898581,0.491156,3.622748,0.990419,34405.96091431095,14.387628922391977,3.900912074089958,8102990.821418812,12552554.22202305,52.23140203988352,79.82263254473855
Benin,BEN,2012,0.169577,0.638943,0.116496,2.899008,0.493308,3.624008,0.990418,15226.630731292713,19.006831925530335,7.079253608949026,3149731.3991766763,5621108.19848786,65.31310637929141,68.96166705030048
Benin,BEN,2013,0.169711,0.639161,0.116836,2.899666,0.494931,3.624016,0.990294,24909.50080964906,19.30906626619262,13.959366059344998,1599536.8171005268,2979848.6762737394,61.10951966051366,73.9316132379784
Benin,BEN,2014,0.169861,0.639412,0.117641,2.900659,0.497412,3.624397,0.990069,5154.157683020093,4.572779970630024,11.671961343327723,4277146.955217722,7247960.310627425,57.00745571537108,80.74090160442688
Benin,BEN,2015,0.170013,0.639664,0.118821,2.901891,0.499514,3.627308,0.989687,1035.3976381813247,18.30265542503082,8.999579559201024,9856630.320178503,16488226.435027834,36.07250797439421,71.75022852102921
Benin,BEN,2016,0.170172,0.63994,0.11925,2.903462,0.502539,3.628211,0.989202,25447.527508843803,2.038172621226622,12.306658006620916,7140729.396930626,13871450.104005788,33.94569077537425,60.0063601274326
Benin,BEN,2017,0.170322,0.640206,0.12029,2.905294,0.505541,3.629899,0.988584,14785.29039352146,14.203107752798974,9.498865205357687,1303564.180603945,2008402.660516283,54.461039662610936,70.80928835305119
Bermuda,BMU,2010,0.221988,0.974203,0.489997,4.690327,0.870125,2.855803,1.52453,6059.8002747771025,4.594028664077799,3.2461408757703456,3453555.3107610783,5722949.116278679,38.86009747701207,78.63193473662577
Bermuda,BMU,2011,0.222014,0.974363,0.490018,4.690817,0.867153,2.850545,1.52491,46195.66868309731,11.693699585868801,10.551938961990055,1516397.754819556,2448264.045142067,64.88901644118131,66.49662385118546
Bermuda,BMU,2012,0.222008,0.974531,0.490784,4.691385,0.8641,2.844988,1.524693,27354.6292581702,2.190828658036531,14.519680142402896,4034821.9919427284,6908541.969207967,66.66843215906611,81.3522446526615
Bermuda,BMU,2013,0.22195,0.974652,0.491942,4.69179,0.860364,2.839352,1.523584,12634.917711632024,13.757487884664998,5.53107958766441,1885085.9598521427,3282909.618990048,30.20623489077943,66.64338916281588
Bermuda,BMU,2014,0.221842,0.974764,0.492026,4.692152,0.858262,2.832749,1.521451,33527.37980470208,11.63544260819832,9.612857502167307,4485871.225514986,8597862.137452291,54.10543850272062,83.73726852413422
Bermuda,BMU,2015,0.221681,0.974871,0.492199,4.692532,0.856709,2.829559,1.51812,30405.389471100196,16.3083069458251,7.791520402776402,951035.042395067,1216367.8334313734,40.83003975974938,61.10308807820456
Bermuda,BMU,2016,0.22145,0.974929,0.491812,4.692675,0.854506,2.828391,1.513314,49825.286161077966,8.858693692207058,10.955487457580153,1390803.6393760182,2205149.788712787,68.10869457881827,77.64075775731033
Bermuda,BMU,2017,0.221154,0.974986,0.491449,4.692816,0.853379,2.826293,1.506917,18470.76990010548,8.956745658012103,5.842623878972478,1237870.0603694557,1581903.5878331512,57.975488833295906,72.16082839825908
Bhutan,BTN,2010,0.265021,0.592527,0.155632,3.781462,0.518024,3.398646,2.304857,27910.559184862133,16.99631351572363,8.755681701557734,4843557.945260439,7336800.228398082,59.5562699663415,77.23677930656241
Bhutan,BTN,2011,0.265423,0.59308,0.158068,3.784684,0.520409,3.400647,2.315608,40407.742783474714,11.242417846084034,2.2892550306093034,1413039.7509668595,2269459.625515296,31.33435588904615,82.5510328379775
Bhutan,BTN,2012,0.265831,0.593621,0.160716,3.787863,0.523479,3.404534,2.326328,36814.44573350111,4.824324429025491,11.625828629225708,5749764.956734993,9239089.75188587,42.50727217084858,79.99683020670636
Bhutan,BTN,2013,0.266238,0.594153,0.163164,3.791062,0.526438,3.407789,2.33687,18316.867663783996,6.766259689079872,6.024338912699003,9554300.172987925,16132404.850249244,69.50871015430957,69.83665100884572
Bhutan,BTN,2014,0.266639,0.594672,0.165473,3.794211,0.52812,3.412727,2.347144,1172.9194186687653,8.09947116366568,4.768528943475224,8328838.418728111,11957548.570358567,51.347793091988734,74.82957760262715
Bhutan,BTN,2015,0.267006,0.595129,0.167915,3.796971,0.530377,3.420515,2.356853,4923.411409456773,16.88025929238495,10.430284404787752,4146343.138266739,6625999.626859683,47.221252836285146,83.31089724747508
Bhutan,BTN,2016,0.267347,0.595546,0.17001,3.799415,0.533551,3.429823,2.366019,4063.981431894726,13.46957936397564,11.727634566374421,7299715.587649093,10472764.651502583,65.48805458064415,74.7058724325756
Bhutan,BTN,2017,0.267637,0.595887,0.17234,3.801432,0.534974,3.439334,2.374373,5341.700681967968,7.048519172671271,14.751960681367294,5243717.910166795,7091079.332039828,32.8561825005767,68.7301468422378
Bolivia,BOL,2010,0.191129,0.85079,0.277438,4.234129,0.912982,3.133966,1.622895,44630.96533026755,12.78210444447482,3.8885136721939975,6773361.497412539,10268618.993429706,44.674020833428436,76.5254214022916
Bolivia,BOL,2011,0.191377,0.851074,0.279907,4.234863,0.912915,3.130259,1.620643,16226.46109358946,16.19246904676379,9.65001262067826,5366890.672379685,6444829.779713702,35.577684925021444,65.61898366281238
Bolivia,BOL,2012,0.191689,0.851445,0.283331,4.235876,0.911483,3.125227,1.6181,22279.97368606045,12.492696571340606,12.425431946027828,4324038.292856682,6618811.200397021,59.34805641775749,65.06893995345786
Bolivia,BOL,2013,0.192052,0.851875,0.287493,4.237024,0.907998,3.119451,1.615284,34855.41148991315,2.6286188020840173,7.345305837904356,604554.1993036419,1021446.9176577323,53.48850438994735,60.90370439510105
Bolivia,BOL,2014,0.192464,0.852371,0.29148,4.238367,0.903949,3.111189,1.61222,27517.99052601673,9.51365659182714,5.945224234808545,7905411.444345604,15013528.267045233,51.03576899932229,67.183145120139
Bolivia,BOL,2015,0.192922,0.852942,0.29572,4.239985,0.898802,3.102902,1.608975,15801.453440400797,8.635059111518792,7.431254616657603,4687275.030106627,7576680.15032123,67.1404196437989,65.7797949766744
Bolivia,BOL,2016,0.193412,0.853548,0.300675,4.241669,0.892894,3.093429,1.605515,41424.34991446268,13.49129172412864,4.955584911686151,130969.25109164542,192450.30385439648,31.54826209745692,67.49114069370412
Bolivia,BOL,2017,0.193936,0.854218,0.305251,4.243625,0.886177,3.085905,1.601923,5759.454652530225,4.078018085047116,6.519104995547874,4362636.23416516,6250363.798727895,67.77176212863331,78.09188354645269
Bosnia and Herzegovina,BIH,2010,0.199321,0.716364,0.161387,3.399698,0.430902,2.353722,2.852099,7122.944036847208,19.15324969914603,2.664881173707025,3878038.769106528,7718240.874966044,40.22486738701186,75.71034465660063
Bosnia and Herzegovina,BIH,2011,0.199508,0.71661,0.163954,3.400252,0.43185,2.344023,2.851393,44805.39031453676,14.549445875747702,4.772849376097993,5687817.846356359,11232760.692759989,59.08593626910869,78.68660542543607
Bosnia and Herzegovina,BIH,2012,0.199705,0.716853,0.165417,3.400588,0.432706,2.336783,2.850138,3686.9701218820223,7.199386004429275,6.937456297721518,1723259.6001308078,2519820.850569455,55.29521806062717,80.82501852010104
Bosnia and Herzegovina,BIH,2013,0.199912,0.717111,0.167328,3.400929,0.433727,2.329689,2.848304,18249.900053546862,3.8473295827432885,11.722890953559222,1086281.772063229,1802804.0228966495,41.56361095828538,64.28633471983257
Bosnia and Herzegovina,BIH,2014,0.200121,0.71738,0.168589,3.401301,0.433846,2.325415,2.845401,30401.738360467938,2.342314429803398,3.696886502405764,4030077.0025803065,7606306.512585921,32.3458401800415,67.96571772203927
Bosnia and Herzegovina,BIH,2015,0.200322,0.717641,0.169897,3.401638,0.433851,2.321622,2.84123,19286.39581648393,13.671286102312553,14.47014674079413,2098116.3138776706,3862608.4750550264,31.0046704618695,81.49523290203018
Bosnia and Herzegovina,BIH,2016,0.200519,0.71792,0.171314,3.402155,0.433312,2.319066,2.835715,42292.305153173926,15.177848415977834,9.069137864520542,6536598.5767854005,10208518.42889928,60.595839970211365,82.37804313811925
Bosnia and Herzegovina,BIH,2017,0.200703,0.71819,0.172474,3.402636,0.433416,2.31961,2.828633,47431.69759462224,19.68712770313828,14.477074162210195,2669958.8461290244,4776855.21472235,63.5240897899369,71.73925283362385
Botswana,BWA,2010,0.179138,0.636616,0.211702,3.497246,0.728794,4.025457,1.623559,6192.595818705551,8.063723992300057,10.342726905273757,9914783.368489984,17720549.633275315,55.417927035567345,64.8820902731807
Botswana,BWA,2011,0.17942,0.636902,0.213178,3.49805,0.732928,4.018581,1.624637,23143.729888996026,3.834412355163052,6.92010736880269,1184954.045203702,2177674.3407843523,45.70363838816769,60.62882697018605
Botswana,BWA,2012,0.179757,0.637226,0.215543,3.49906,0.737394,4.010065,1.625213,43848.60282520802,8.892961447269085,9.303792373901375,2590808.9782389957,3763498.29898006,40.28287456983688,83.00292433240764
Botswana,BWA,2013,0.180136,0.63756,0.217751,3.500177,0.741731,4.002401,1.625042,27263.3002351517,12.331858397551258,11.182688152319724,8697570.08153268,16658424.457665605,35.42460486776518,76.57733146796994
Botswana,BWA,2014,0.180556,0.637921,0.22057,3.501512,0.74584,3.993973,1.624077,21679.813157536497,7.111224794444716,9.425672738841493,2985067.1958678057,5592927.137441513,57.064576242805515,84.89429820699219
Botswana,BWA,2015,0.180996,0.638262,0.223225,3.502876,0.748598,3.98648,1.62203,42484.81369084327,11.966648890230628,8.025749335470513,386355.6330304585,471101.8863042352,34.244004313402414,66.25913111980319
Botswana,BWA,2016,0.181458,0.638615,0.225158,3.50455,0.750841,3.977128,1.618811,12801.555282755977,6.3636773469440175,12.318927157798031,2694830.971288239,3534971.247665945,31.385689334731243,76.65926628727274
Botswana,BWA,2017,0.181928,0.638943,0.227733,3.506339,0.75275,3.968129,1.614339,18457.138391968798,16.73579700849438,13.882795864697842,1220544.0776905324,2328777.773828478,63.313863267034975,78.96763608519343
Brazil,BRA,2010,0.204423,1.10608,0.262812,6.391711,1.032367,3.497159,2.708814,49839.84222405765,15.486527283477736,5.276025787661588,9807784.49114009,13275443.294899505,63.31512024865258,81.06238764970837
Brazil,BRA,2011,0.204578,1.106378,0.264975,6.377567,1.036564,3.449547,2.70827,21861.575018132407,3.842760248048212,7.193818423517319,6253854.4832168035,8743434.328170257,53.564511216413536,73.74716333580007
Brazil,BRA,2012,0.20474,1.106618,0.267234,6.350157,1.0406,3.408068,2.706707,28593.295036310563,3.483077671877301,6.500502361729967,9188818.584306588,15122854.134037683,52.25113639478823,72.34142670937835
Brazil,BRA,2013,0.204907,1.106805,0.269346,6.3111,1.045119,3.371926,2.70413,47432.759763721144,12.842954901927621,6.783229381535944,2868474.4073691135,3830219.3089153147,58.61841917057276,68.20760641903473
Brazil,BRA,2014,0.205073,1.106928,0.271348,6.261913,1.049781,3.342011,2.700511,13392.89429730587,12.695019782750443,7.6446154152866415,1575035.413414271,2235244.319378769,53.47444885670448,60.7411301765512
Brazil,BRA,2015,0.205235,1.106988,0.273366,6.204158,1.054041,3.319423,2.695875,47535.70341860228,19.483160094720894,12.436933247425038,3920503.873049677,5250215.359416589,44.11566181693982,76.44414320548071
Brazil,BRA,2016,0.205391,1.106988,0.275301,6.139401,1.05831,3.304643,2.690277,35273.53260551001,9.403512746790673,14.2972929182954,3692232.908081436,7065006.249621302,63.21690817210717,76.05710334441514
Brazil,BRA,2017,0.205534,1.106915,0.277051,6.06918,1.061681,3.297368,2.683581,17898.474953476958,19.939102343329473,9.47792847451515,9330221.183468016,18399152.944639295,38.619960716765576,60.2946635695459
Brunei,BRN,2010,0.271971,0.62856,0.553168,3.625396,0.886598,2.520511,0.7723,39989.24483507365,8.396033157500955,13.83985772932557,835256.0635461168,1373301.006342139,37.283523843782035,61.251952038127676
Brunei,BRN,2011,0.27198,0.628646,0.552189,3.623889,0.888067,2.520227,0.774864,6392.472608454677,16.974262040712176,13.667976705168698,3437810.277311397,6503401.433474716,45.115259382727615,61.78588460358983
Brunei,BRN,2012,0.272005,0.628794,0.550698,3.622953,0.890235,2.52084,0.777644,19572.2331858131,18.094163986535307,14.975752796893161,1403810.0293375093,2232311.5581852836,38.534840404728314,79.14792639081168
Brunei,BRN,2013,0.272054,0.628976,0.549248,3.622576,0.892632,2.524062,0.780455,13591.102977517492,4.198817745314576,4.094489327374272,3020747.2552275364,4024736.4562676204,41.439275005072865,79.18607099089527
Brunei,BRN,2014,0.272122,0.62922,0.546639,3.622286,0.895784,2.528216,0.783274,24608.029739033846,3.918055099629974,2.0913568931845115,574909.8624286226,1109074.0239350582,30.524738103011934,61.85049504660955
Brunei,BRN,2015,0.272187,0.629451,0.543985,3.621917,0.898972,2.537144,0.786194,43372.51414643995,16.770512732245216,8.183059903569692,5569202.51282684,6936398.351538979,41.483921983587095,76.8876441089285
Brunei,BRN,2016,0.272262,0.62971,0.540722,3.621502,0.903239,2.548472,0.789027,44285.568237294145,8.628986418520654,2.587062943010948,2225193.3123756847,3438582.1095631737,50.72200398585289,84.9726065860429
